Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Education_Level,EnvironmentSatisfaction_Level,JobInvolvement_Level,JobSatisfaction_Level,PerformanceRating_Level,RelationshipSatisfaction_Level,WorkLifeBalance_Level,EmployeeID,RecordCreationDate,LastUpdatedDate,TenurePerCompany,IncomePerYearOfService
23,Yes,2,1320,1,8,1,3,1,1684,4,1,93,2,1,2,3,2,3989,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2,Below College,Very High,Medium,High,Excellent,Low,Better,b423bbda-1be1-41bd-a4ea-7b688d85e51d,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,664.8333333333334
38,No,2,1495,1,4,2,3,1,1687,4,0,87,3,1,2,3,1,3306,26176,7,0,0,19,3,4,80,1,7,5,2,0,0,0,0,College,Very High,High,High,Excellent,Very High,Good,3c34c872-74db-49d7-9aec-b720004e7510,2025-04-23 17:27:03,2025-04-23 17:27:03,0.875,3306.0
53,No,2,1395,1,24,4,3,1,1689,2,1,48,4,3,0,4,1,7005,3458,3,0,0,15,3,3,80,0,11,2,3,4,3,1,2,Master,Medium,Very High,Very High,Excellent,High,Better,32bf7cf7-92f6-467a-9fcd-e535d5bf1f51,2025-04-23 17:27:03,2025-04-23 17:27:03,2.75,1401.0
48,Yes,1,708,2,7,2,3,1,1691,4,0,95,3,1,8,3,1,2655,11740,2,0,1,11,3,3,80,2,19,3,3,9,7,7,7,College,Very High,High,High,Excellent,High,Better,590542eb-6b62-41c2-a2db-51a63f706f69,2025-04-23 17:27:03,2025-04-23 17:27:03,6.333333333333333,265.5
32,Yes,2,1259,1,2,4,1,1,1692,4,1,95,3,1,2,2,2,1393,24852,1,0,0,12,3,1,80,0,1,2,3,1,0,0,0,Master,Very High,High,Medium,Excellent,Low,Better,686211a8-c69c-408a-94a1-fd23b31f00ee,2025-04-23 17:27:03,2025-04-23 17:27:03,0.5,696.5
26,No,0,786,1,7,3,3,1,1693,4,1,76,3,1,2,4,2,2570,11925,1,0,0,20,4,3,80,0,7,5,3,7,7,5,7,Bachelor,Very High,High,Very High,Outstanding,High,Better,b1c20c09-8b51-49e8-9b40-6b45604cd614,2025-04-23 17:27:03,2025-04-23 17:27:03,3.5,321.25
55,No,2,1441,1,22,3,5,1,1694,1,1,94,2,1,6,2,0,3537,23737,5,0,0,12,3,4,80,1,8,1,3,4,2,1,2,Bachelor,Low,Medium,Medium,Excellent,Very High,Better,c17e0859-d214-4ea2-a6fa-d64308e95b79,2025-04-23 17:27:03,2025-04-23 17:27:03,1.3333333333333333,707.4
34,No,2,1157,1,5,2,3,1,1696,2,1,57,2,2,2,4,1,3986,11912,1,0,0,14,3,3,80,1,15,3,4,15,10,4,13,College,Medium,Medium,Very High,Excellent,High,Best,23de3ed3-801f-4f9d-91ae-e06124c072a8,2025-04-23 17:27:03,2025-04-23 17:27:03,7.5,249.125
60,No,2,370,1,1,4,3,1,1697,3,1,92,1,3,0,4,0,10883,20467,3,0,0,20,4,3,80,1,19,2,4,1,0,0,0,Master,High,Low,Very High,Outstanding,High,Best,8854fb36-e992-4693-b03d-d823b61b25a5,2025-04-23 17:27:03,2025-04-23 17:27:03,4.75,5441.5
33,No,2,267,1,21,3,3,1,1698,2,1,79,4,1,2,2,1,2028,13637,1,0,0,18,3,4,80,3,14,6,3,14,11,2,13,Bachelor,Medium,Very High,Medium,Excellent,Very High,Better,d86c09fb-f54e-4680-95a8-77655059ed13,2025-04-23 17:27:03,2025-04-23 17:27:03,7.0,135.2
37,No,1,1278,2,1,4,3,1,1700,3,1,31,1,2,7,4,0,9525,7677,1,0,0,14,3,3,80,2,6,2,2,6,3,1,3,Master,High,Low,Very High,Excellent,High,Good,ec5965c6-4e94-4747-9cf0-6dcaef426586,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,1360.7142857142858
34,No,2,678,1,19,3,1,1,1701,2,0,35,2,1,6,4,1,2929,20338,1,0,0,12,3,2,80,0,10,3,3,10,9,8,7,Bachelor,Medium,Medium,Very High,Excellent,Medium,Better,165f1dca-0478-4429-8c66-3393968c01e4,2025-04-23 17:27:03,2025-04-23 17:27:03,5.0,266.27272727272725
23,Yes,2,427,2,7,3,1,1,1702,3,1,99,3,1,8,4,0,2275,25103,1,0,1,21,4,2,80,1,3,2,3,3,2,0,2,Bachelor,High,High,Very High,Outstanding,Medium,Better,c3b50539-4893-4dd1-bf08-104f3dc9363b,2025-04-23 17:27:03,2025-04-23 17:27:03,1.5,568.75
44,No,2,921,1,2,3,1,1,1703,3,0,96,4,3,0,4,1,7879,14810,1,0,1,19,3,2,80,1,9,2,3,8,7,6,7,Bachelor,High,Very High,Very High,Excellent,Medium,Better,c9d59999-95c2-4625-afa8-679a91443404,2025-04-23 17:27:03,2025-04-23 17:27:03,4.5,875.4444444444445
35,No,1,146,1,2,4,3,1,1704,1,1,79,2,1,6,4,2,4930,13970,0,0,1,14,3,3,80,0,6,2,4,5,4,1,4,Master,Low,Medium,Very High,Excellent,High,Best,c46b5767-4ecb-43a0-b9da-220a99c4bae9,2025-04-23 17:27:03,2025-04-23 17:27:03,6.0,821.6666666666666
43,No,2,1179,2,2,3,3,1,1706,4,1,73,3,2,7,4,1,7847,6069,1,0,1,17,3,1,80,1,10,3,3,10,9,8,8,Bachelor,Very High,High,Very High,Excellent,Low,Better,1b05b6c1-f454-4578-ab72-92d43edaa724,2025-04-23 17:27:03,2025-04-23 17:27:03,5.0,713.3636363636364
24,No,2,581,1,9,3,3,1,1707,3,1,62,4,1,6,3,1,4401,17616,1,0,0,16,3,4,80,1,5,1,3,5,3,0,4,Bachelor,High,Very High,High,Excellent,Very High,Better,cf08bb64-8cd6-4199-9c73-59f3f36096d9,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,733.5
41,No,2,918,2,6,3,2,1,1708,4,1,35,3,3,7,3,2,9241,15869,1,0,0,12,3,2,80,0,10,3,3,10,8,8,7,Bachelor,Very High,High,High,Excellent,Medium,Better,7d3a4df4-6d40-4784-a30a-905994e0a0c8,2025-04-23 17:27:03,2025-04-23 17:27:03,5.0,840.0909090909091
29,No,2,1082,1,9,4,3,1,1709,4,0,43,3,1,2,3,1,2974,25412,9,0,0,17,3,3,80,1,9,2,3,5,3,1,2,Master,Very High,High,High,Excellent,High,Better,285dc336-cfa6-4ea4-bb4e-ab063d69e834,2025-04-23 17:27:03,2025-04-23 17:27:03,0.9,495.6666666666667
36,No,2,530,2,2,4,1,1,1710,3,0,51,3,2,8,4,2,4502,7439,3,0,0,15,3,3,80,0,17,2,2,13,7,6,7,Master,High,High,Very High,Excellent,High,Good,3cb68f97-c50b-4852-ac33-dc554ba5c60d,2025-04-23 17:27:03,2025-04-23 17:27:03,4.25,321.57142857142856
45,No,0,1238,1,1,1,1,1,1712,3,1,74,2,3,0,3,1,10748,3395,3,0,0,23,4,4,80,1,25,3,2,23,15,14,4,Below College,High,Medium,High,Outstanding,Very High,Good,700fff98-bd5b-4b63-b409-46a08ec3f3c3,2025-04-23 17:27:03,2025-04-23 17:27:03,6.25,447.8333333333333
24,Yes,2,240,0,22,1,0,1,1714,4,1,58,1,1,1,3,1,1555,11585,1,0,0,11,3,3,80,1,1,2,3,1,0,0,0,Below College,Very High,Low,High,Excellent,High,Better,0bdc5d28-1ec5-4c05-9af8-c140bf78efe1,2025-04-23 17:27:03,2025-04-23 17:27:03,0.5,777.5
47,Yes,1,1093,2,9,3,1,1,1716,3,1,82,1,4,7,3,1,12936,24164,7,0,0,11,3,3,80,0,25,3,1,23,5,14,10,Bachelor,High,Low,High,Excellent,High,Bad,ea37fb22-f72c-487f-8cb7-08615e299381,2025-04-23 17:27:03,2025-04-23 17:27:03,3.125,539.0
26,No,2,390,1,17,4,3,1,1718,4,1,62,1,1,2,3,1,2305,6217,1,0,0,15,3,3,80,3,3,3,4,3,2,0,2,Master,Very High,Low,High,Excellent,High,Best,665aa0be-e37b-482f-8445-6ab2a85ff6e4,2025-04-23 17:27:03,2025-04-23 17:27:03,1.5,576.25
45,No,2,1005,1,28,2,5,1,1719,4,0,48,2,4,5,2,2,16704,17119,1,0,0,11,3,3,80,0,21,2,3,21,6,8,6,College,Very High,Medium,Medium,Excellent,High,Better,f0a1012a-f8d6-4f4b-b96b-f0c422a3ae9d,2025-04-23 17:27:03,2025-04-23 17:27:03,10.5,759.2727272727273
32,No,1,585,1,10,3,1,1,1720,1,1,56,3,1,6,3,1,3433,17360,6,0,0,13,3,1,80,1,10,3,2,5,2,1,3,Bachelor,Low,High,High,Excellent,Low,Good,c9855a0a-607b-496d-a73c-eee51a930a7b,2025-04-23 17:27:03,2025-04-23 17:27:03,1.4285714285714286,572.1666666666666
31,No,2,741,1,2,4,1,1,1721,2,1,69,3,1,2,3,1,3477,18103,1,0,0,14,3,4,80,1,6,2,4,5,2,0,3,Master,Medium,High,High,Excellent,Very High,Best,4f85226d-596c-4dbf-a290-b0e917f37694,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,579.5
41,No,0,552,0,4,3,0,1,1722,3,1,60,1,2,1,2,1,6430,20794,6,0,0,19,3,2,80,1,10,4,3,3,2,1,2,Bachelor,High,Low,Medium,Excellent,Medium,Better,0456b86c-d37c-45e1-bf5b-e7c36fcb7d29,2025-04-23 17:27:03,2025-04-23 17:27:03,1.4285714285714286,1607.5
40,No,2,369,1,8,2,1,1,1724,2,0,92,3,2,4,1,1,6516,5041,2,0,1,16,3,2,80,1,18,3,3,1,0,0,0,College,Medium,High,Low,Excellent,Medium,Better,31c14088-e384-4b9e-86dc-ebad37c9aed3,2025-04-23 17:27:03,2025-04-23 17:27:03,6.0,3258.0
24,No,2,506,1,29,1,3,1,1725,2,1,91,3,1,2,1,0,3907,3622,1,0,0,13,3,2,80,3,6,2,4,6,2,1,2,Below College,Medium,High,Low,Excellent,Medium,Best,1e44f31b-d4cd-4739-8249-7e4cb72b98fb,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,558.1428571428571
46,No,2,717,1,13,4,1,1,1727,3,1,34,3,2,0,2,2,5562,9697,6,0,0,14,3,4,80,0,19,3,3,10,7,0,9,Master,High,High,Medium,Excellent,Very High,Better,6b9e8f8e-1cf8-47c8-80ed-d59a4e01adfd,2025-04-23 17:27:03,2025-04-23 17:27:03,2.7142857142857144,505.6363636363636
35,No,2,1370,1,27,4,1,1,1728,4,1,49,3,2,4,3,1,6883,5151,2,0,0,16,3,2,80,1,17,3,3,7,7,0,7,Master,Very High,High,High,Excellent,Medium,Better,b26955f2-abb0-492e-91bb-da3b280416f8,2025-04-23 17:27:03,2025-04-23 17:27:03,5.666666666666667,860.375
30,No,2,793,1,16,1,1,1,1729,2,1,33,3,1,6,4,1,2862,3811,1,0,0,12,3,2,80,1,10,2,2,10,0,0,8,Below College,Medium,High,Very High,Excellent,Medium,Good,d7c8bb12-7f52-4aef-a8fd-638e68e42712,2025-04-23 17:27:03,2025-04-23 17:27:03,5.0,260.1818181818182
47,No,0,543,2,2,4,2,1,1731,3,1,87,3,2,7,2,1,4978,3536,7,0,0,11,3,4,80,1,4,3,1,1,0,0,0,Master,High,High,Medium,Excellent,Very High,Bad,b751110f-fe34-4517-a9a2-95506e8d26c0,2025-04-23 17:27:03,2025-04-23 17:27:03,0.5,2489.0
46,No,2,1277,2,2,3,1,1,1732,3,1,74,3,3,7,4,0,10368,5596,4,0,1,12,3,2,80,1,13,5,2,10,6,0,3,Bachelor,High,High,Very High,Excellent,Medium,Good,91a414aa-bf1c-4c44-8a03-3b8131fe78c0,2025-04-23 17:27:03,2025-04-23 17:27:03,2.6,942.5454545454545
36,Yes,2,1456,2,13,5,2,1,1733,2,1,96,2,2,7,1,0,6134,8658,5,0,1,13,3,2,80,3,16,3,3,2,2,2,2,Doctor,Medium,Medium,Low,Excellent,Medium,Better,c89a5d92-6c1f-424f-8991-d586a02260ee,2025-04-23 17:27:03,2025-04-23 17:27:03,2.6666666666666665,2044.6666666666667
32,Yes,2,964,2,1,2,1,1,1734,1,1,34,1,2,7,2,2,6735,12147,6,0,0,15,3,2,80,0,10,2,3,0,0,0,0,College,Low,Low,Medium,Excellent,Medium,Better,1f7b2c1a-c70e-45c4-8127-0d78365acbad,2025-04-23 17:27:03,2025-04-23 17:27:03,1.4285714285714286,6735.0
23,No,2,160,1,4,1,3,1,1735,3,0,51,3,1,2,2,2,3295,12862,1,0,0,13,3,3,80,0,3,3,1,3,2,1,2,Below College,High,High,Medium,Excellent,High,Bad,d3d98829-e5ef-40ab-8255-299a72091017,2025-04-23 17:27:03,2025-04-23 17:27:03,1.5,823.75
31,No,1,163,1,24,1,5,1,1736,4,0,30,3,2,4,4,2,5238,6670,2,0,0,20,4,4,80,0,9,3,2,5,4,1,4,Below College,Very High,High,Very High,Outstanding,Very High,Good,a6e33169-850e-43db-b44f-429cc26f0d7e,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,873.0
39,No,0,792,1,1,3,1,1,1737,4,1,77,3,2,2,4,1,6472,8989,1,0,1,15,3,4,80,1,9,2,3,9,8,5,8,Bachelor,Very High,High,Very High,Excellent,Very High,Better,89ab2be3-2e95-4e04-afc4-4523a1d7657a,2025-04-23 17:27:03,2025-04-23 17:27:03,4.5,647.2
32,No,2,371,2,19,3,1,1,1739,4,1,80,1,3,7,3,1,9610,3840,3,0,0,13,3,3,80,1,10,2,1,4,3,0,2,Bachelor,Very High,Low,High,Excellent,High,Bad,035c0258-ff71-488c-9684-83fb2631de9f,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,1922.0
40,No,2,611,2,7,4,3,1,1740,2,1,88,3,5,3,2,2,19833,4349,1,0,0,14,3,2,80,0,21,3,2,21,8,12,8,Master,Medium,High,Medium,Excellent,Medium,Good,b70eac69-a1f5-40c1-ab46-4a0e2b8efee7,2025-04-23 17:27:03,2025-04-23 17:27:03,10.5,901.5
45,No,2,176,0,4,3,1,1,1744,3,0,56,1,3,1,3,1,9756,6595,4,0,0,21,4,3,80,2,9,2,4,5,0,0,3,Bachelor,High,Low,High,Outstanding,High,Best,dafcea23-3c50-41c4-a736-e5bdaadb18b3,2025-04-23 17:27:03,2025-04-23 17:27:03,1.8,1626.0
30,No,1,1312,1,2,4,5,1,1745,4,0,78,2,1,6,1,2,4968,26427,0,0,0,16,3,4,80,0,10,2,3,9,7,0,7,Master,Very High,Medium,Low,Excellent,Very High,Better,f3c72a02-b581-4916-aa9b-1bb4c618faa2,2025-04-23 17:27:03,2025-04-23 17:27:03,10.0,496.8
24,No,1,897,0,10,3,3,1,1746,1,1,59,3,1,1,4,1,2145,2097,0,0,0,14,3,4,80,1,3,2,3,2,2,2,1,Bachelor,Low,High,Very High,Excellent,Very High,Better,21458a08-95dd-4519-bb09-b9dc806ab3f5,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,715.0
30,Yes,1,600,0,8,3,0,1,1747,3,0,66,2,1,1,4,0,2180,9732,6,0,0,11,3,3,80,1,6,0,2,4,2,1,2,Bachelor,High,Medium,Very High,Excellent,High,Good,8d3d8dd9-d458-4bac-a07f-1dfd11013d39,2025-04-23 17:27:03,2025-04-23 17:27:03,0.8571428571428571,436.0
31,No,2,1003,2,5,3,5,1,1749,1,1,51,3,2,7,3,1,8346,20943,1,0,0,19,3,3,80,1,6,3,3,5,2,0,2,Bachelor,Low,High,High,Excellent,High,Better,18b0e7a9-bce0-41da-9cb2-7c6d397cae7d,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,1391.0
27,No,2,1054,1,8,3,3,1,1751,3,0,67,3,1,6,4,2,3445,6152,1,0,0,11,3,3,80,0,6,5,2,6,2,1,4,Bachelor,High,High,Very High,Excellent,High,Good,d4be5e81-8842-4154-b55f-c540b97aa5bb,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,492.14285714285717
29,Yes,2,428,2,9,3,2,1,1752,2,0,52,1,1,8,2,2,2760,14630,1,0,0,13,3,3,80,0,2,3,3,2,2,2,2,Bachelor,Medium,Low,Medium,Excellent,High,Better,2ed610da-f5cc-4000-8997-5b3e4b9821bc,2025-04-23 17:27:03,2025-04-23 17:27:03,1.0,920.0
29,No,1,461,1,1,3,1,1,1753,4,1,70,4,2,0,3,2,6294,23060,8,0,1,12,3,4,80,0,10,5,4,3,2,0,2,Bachelor,Very High,Very High,High,Excellent,Very High,Best,496e6a20-7a5c-47cc-bb0d-45b3da7dc691,2025-04-23 17:27:03,2025-04-23 17:27:03,1.1111111111111112,1573.5
30,No,2,979,2,15,2,2,1,1754,3,1,94,2,3,7,1,0,7140,3088,2,0,0,11,3,1,80,1,12,2,3,7,7,1,7,College,High,Medium,Low,Excellent,Low,Better,7bd84947-5d8f-4c30-a324-603361e76fbc,2025-04-23 17:27:03,2025-04-23 17:27:03,4.0,892.5
34,No,2,181,1,2,4,3,1,1755,4,1,97,4,1,6,4,1,2932,5586,0,0,1,14,3,1,80,3,6,3,3,5,0,1,2,Master,Very High,Very High,Very High,Excellent,Low,Better,5eeaa8ac-3a94-4248-ae9c-a4b41b14707c,2025-04-23 17:27:03,2025-04-23 17:27:03,6.0,488.6666666666667
33,No,0,1283,2,2,3,2,1,1756,4,0,62,3,2,7,2,2,5147,10697,8,0,0,15,3,4,80,0,13,2,2,11,7,1,7,Bachelor,Very High,High,Medium,Excellent,Very High,Good,fbe19771-f960-4f29-9d85-d253a9770958,2025-04-23 17:27:03,2025-04-23 17:27:03,1.4444444444444444,428.9166666666667
49,No,2,1313,2,11,4,2,1,1757,4,0,80,3,2,7,4,2,4507,8191,3,0,0,12,3,3,80,0,8,1,4,5,1,0,4,Master,Very High,High,Very High,Excellent,High,Best,762226df-397d-4ee9-9007-dd0cbb955be9,2025-04-23 17:27:03,2025-04-23 17:27:03,2.0,751.1666666666666
33,Yes,2,211,2,16,3,1,1,1758,1,0,74,3,3,7,1,2,8564,10092,2,0,1,20,4,3,80,0,11,2,2,0,0,0,0,Bachelor,Low,High,Low,Outstanding,High,Good,6f0bcac1-9a73-4f76-ae87-fd140f9a2c45,2025-04-23 17:27:03,2025-04-23 17:27:03,3.6666666666666665,8564.0
38,No,1,594,1,2,2,3,1,1760,3,0,75,2,1,2,2,1,2468,15963,4,0,0,14,3,2,80,1,9,4,2,6,1,0,5,College,High,Medium,Medium,Excellent,Medium,Good,4fff5b4e-ce02-4781-91c3-e126268e1d5c,2025-04-23 17:27:03,2025-04-23 17:27:03,1.8,352.57142857142856
31,Yes,2,1079,2,16,4,2,1,1761,1,1,70,3,3,7,3,1,8161,19002,2,0,0,13,3,1,80,3,10,2,3,1,0,0,0,Master,Low,High,High,Excellent,Low,Better,292e7074-d086-4973-8282-278843b908da,2025-04-23 17:27:03,2025-04-23 17:27:03,3.3333333333333335,4080.5
29,No,2,590,1,4,3,5,1,1762,4,0,91,2,1,6,1,0,2109,10007,1,0,0,13,3,3,80,1,1,2,3,1,0,0,0,Bachelor,Very High,Medium,Low,Excellent,High,Better,b8877cd5-017f-433c-a727-d19d23fe0522,2025-04-23 17:27:03,2025-04-23 17:27:03,0.5,1054.5
30,No,2,305,1,16,3,1,1,1763,3,1,58,4,2,0,3,1,5294,9128,3,0,0,16,3,3,80,1,10,3,3,7,0,1,7,Bachelor,High,Very High,High,Excellent,High,Better,12827c1e-26e7-4b05-a316-892f085245a5,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,661.75
32,No,0,953,1,5,4,5,1,1764,2,1,65,3,1,6,2,2,2718,17674,2,0,0,14,3,2,80,0,12,3,3,7,7,0,7,Master,Medium,High,Medium,Excellent,Medium,Better,fed7265b-b85f-4658-a81e-410336867cec,2025-04-23 17:27:03,2025-04-23 17:27:03,4.0,339.75
38,No,2,833,1,18,3,3,1,1766,2,1,60,1,2,0,4,1,5811,24539,3,0,1,16,3,3,80,1,15,2,3,1,0,1,0,Bachelor,Medium,Low,Very High,Excellent,High,Better,e201c832-abca-4508-a484-988b566ef00e,2025-04-23 17:27:03,2025-04-23 17:27:03,3.75,2905.5
43,Yes,1,807,1,17,3,5,1,1767,3,1,38,2,1,6,3,1,2437,15587,9,0,1,16,3,4,80,1,6,4,3,1,0,0,0,Bachelor,High,Medium,High,Excellent,Very High,Better,52429641-5706-4e3b-90f1-f8b8e0a2c48d,2025-04-23 17:27:03,2025-04-23 17:27:03,0.6,1218.5
42,No,2,855,1,12,3,3,1,1768,2,1,57,3,1,2,2,0,2766,8952,8,0,0,22,4,2,80,3,7,6,2,5,3,0,4,Bachelor,Medium,High,Medium,Outstanding,Medium,Good,b5c5d398-ff71-4653-908e-05269af87454,2025-04-23 17:27:03,2025-04-23 17:27:03,0.7777777777777778,461.0
55,No,2,478,1,2,3,3,1,1770,3,1,60,2,5,5,1,1,19038,19805,8,0,0,12,3,2,80,3,34,2,3,1,0,0,0,Bachelor,High,Medium,Low,Excellent,Medium,Better,5b8d53e5-7600-4270-94ed-8f708956d09d,2025-04-23 17:27:03,2025-04-23 17:27:03,3.7777777777777777,9519.0
33,No,0,775,1,4,3,5,1,1771,4,1,90,3,2,6,2,0,3055,6194,5,0,0,15,3,4,80,2,11,2,2,9,8,1,7,Bachelor,Very High,High,Medium,Excellent,Very High,Good,80dc23ad-a5e3-488b-bb2f-ec3adf374e2c,2025-04-23 17:27:03,2025-04-23 17:27:03,1.8333333333333333,305.5
41,No,2,548,1,9,4,1,1,1772,3,1,94,3,1,2,1,0,2289,20520,1,0,0,20,4,2,80,2,5,2,3,5,3,0,4,Master,High,High,Low,Outstanding,Medium,Better,fb1d1833-419a-462e-b22d-47fa2e3e40ba,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,381.5
34,No,0,1375,2,10,3,1,1,1774,4,1,87,3,2,7,3,0,4001,12313,1,0,1,14,3,3,80,1,15,3,3,15,14,0,7,Bachelor,Very High,High,High,Excellent,High,Better,a6f42618-4add-4be7-8941-51dc32abd127,2025-04-23 17:27:03,2025-04-23 17:27:03,7.5,250.0625
53,No,0,661,1,1,4,3,1,1775,1,0,60,2,4,4,3,1,12965,22308,4,0,1,20,4,4,80,3,27,2,2,3,2,0,2,Master,Low,Medium,High,Outstanding,Very High,Good,9585ae6f-da26-4b1d-bb91-63bcebad9863,2025-04-23 17:27:03,2025-04-23 17:27:03,5.4,3241.25
43,No,2,244,0,2,3,1,1,1778,2,1,97,3,1,1,4,2,3539,5033,0,0,0,13,3,2,80,0,10,5,3,9,7,1,8,Bachelor,Medium,High,Very High,Excellent,Medium,Better,52ea97cc-a516-42c6-a822-270cbdd3bc8e,2025-04-23 17:27:03,2025-04-23 17:27:03,10.0,353.9
34,No,2,511,2,3,2,1,1,1779,4,0,32,1,2,7,4,2,6029,25353,5,0,0,12,3,1,80,0,6,3,3,2,2,2,2,College,Very High,Low,Very High,Excellent,Low,Better,2897d84b-bbf0-494a-b37b-2e1f59d99512,2025-04-23 17:27:03,2025-04-23 17:27:03,1.0,2009.6666666666667
21,Yes,2,337,2,7,1,2,1,1780,2,1,31,3,1,8,2,2,2679,4567,1,0,0,13,3,2,80,0,1,3,3,1,0,1,0,Below College,Medium,High,Medium,Excellent,Medium,Better,91b2b08a-ab7c-4703-ae10-d5138a36fb5e,2025-04-23 17:27:03,2025-04-23 17:27:03,0.5,1339.5
38,No,2,1153,1,6,2,4,1,1782,4,0,40,2,1,2,3,1,3702,16376,1,0,0,11,3,2,80,1,5,3,3,5,4,0,4,College,Very High,Medium,High,Excellent,Medium,Better,eb7fd4f5-ccd5-4643-8f6b-75b3597bbd65,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,617.0
22,Yes,2,1294,1,8,1,3,1,1783,3,0,79,3,1,2,1,1,2398,15999,1,0,1,17,3,3,80,0,1,6,3,1,0,0,0,Below College,High,High,Low,Excellent,High,Better,c80f5d7c-c7ef-47fc-bf4a-e1409fce8921,2025-04-23 17:27:03,2025-04-23 17:27:03,0.5,1199.0
31,No,2,196,2,29,4,2,1,1784,1,0,91,2,2,7,4,1,5468,13402,1,0,0,14,3,1,80,2,13,3,3,12,7,5,7,Master,Low,Medium,Very High,Excellent,Low,Better,9b956e5e-0b47-4db4-8475-65140e6fb333,2025-04-23 17:27:03,2025-04-23 17:27:03,6.5,420.61538461538464
51,No,2,942,1,3,3,5,1,1786,1,0,53,3,3,3,3,1,13116,22984,2,0,0,11,3,4,80,0,15,2,3,2,2,2,2,Bachelor,Low,High,High,Excellent,Very High,Better,495d6542-a7df-4f7f-935f-7ff059a0d094,2025-04-23 17:27:03,2025-04-23 17:27:03,5.0,4372.0
37,No,2,589,2,9,2,2,1,1787,2,1,46,2,2,7,2,1,4189,8800,1,0,0,14,3,1,80,2,5,2,3,5,2,0,3,College,Medium,Medium,Medium,Excellent,Low,Better,faf1ec5a-d87a-416b-91da-837fcd2de8e1,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,698.1666666666666
46,No,2,734,1,2,4,3,1,1789,3,1,46,3,5,5,4,0,19328,14218,7,0,1,17,3,3,80,1,24,3,3,2,1,2,2,Master,High,High,Very High,Excellent,High,Better,65976ad2-72b3-47fc-8dcf-6919d115a54a,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,6442.666666666667
36,No,2,1383,1,10,3,1,1,1790,4,1,90,3,3,0,1,1,8321,25949,7,0,1,13,3,4,80,1,15,1,3,12,8,5,7,Bachelor,Very High,High,Low,Excellent,Very High,Better,6d0c679d-4d2a-4718-a823-c0a6c22815a8,2025-04-23 17:27:03,2025-04-23 17:27:03,1.875,640.0769230769231
44,Yes,1,429,1,1,2,3,1,1792,3,1,99,3,1,6,2,0,2342,11092,1,0,1,12,3,3,80,3,6,2,2,5,3,2,3,College,High,High,Medium,Excellent,High,Good,2f640406-06ef-4a41-9e30-74b12cfb040f,2025-04-23 17:27:03,2025-04-23 17:27:03,3.0,390.3333333333333
37,No,2,1239,0,8,2,4,1,1794,3,1,89,3,2,1,2,0,4071,12832,2,0,0,13,3,3,80,0,19,4,2,10,0,4,7,College,High,High,Medium,Excellent,High,Good,34fb4a0a-a181-4da1-a67c-8a6c05fcfa5c,2025-04-23 17:27:03,2025-04-23 17:27:03,6.333333333333333,370.09090909090907
35,Yes,2,303,2,27,3,1,1,1797,3,1,84,3,2,7,4,2,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7,Bachelor,High,High,Very High,Excellent,Very High,Better,0c5fb9b4-65f2-4d1f-a801-42dda7dbd8ea,2025-04-23 17:27:03,2025-04-23 17:27:03,5.0,528.4545454545455
33,No,2,867,1,8,4,1,1,1798,4,1,90,4,1,6,1,1,3143,6076,6,0,0,19,3,2,80,1,14,1,3,10,8,7,6,Master,Very High,Very High,Low,Excellent,Medium,Better,fa4b0788-184e-4e4b-a86c-dce2b5574292,2025-04-23 17:27:03,2025-04-23 17:27:03,2.0,285.72727272727275
28,No,2,1181,1,1,3,1,1,1799,3,1,82,3,1,6,4,1,2044,5531,1,0,0,11,3,3,80,1,5,6,4,5,3,0,3,Bachelor,High,High,Very High,Excellent,High,Best,dc0ef457-55e1-4886-b4d8-89abbda2234c,2025-04-23 17:27:03,2025-04-23 17:27:03,2.5,340.6666666666667
